category,amt,gender,lat,long,city_pop,merch_lat,merch_long,is_fraud,age
home,23.41,M,39.4055,-75.3209,804,40.175842,-75.66897,0,>=65
kids_pets,67.66,M,39.0298,-77.0793,19054,39.31613,-77.564279,0,40-64
misc_net,696.29,M,34.2956,-99.7494,3202,33.682877000000005,-99.562029,1,<=25
gas_transport,12.56,F,29.8868,-97.6769,17081,30.622776,-98.080061,1,>=65
home,72.0,M,36.4992,-120.0936,123,35.994337,-119.340014,0,40-64
shopping_pos,7.97,F,40.6761,-91.0391,725,40.989156,-91.006552,0,40-64
kids_pets,131.77,M,42.2203,-83.3583,31515,43.124768,-84.06470300000002,0,40-64
grocery_pos,350.44,M,35.6069,-90.3359,2470,36.559357,-90.059384,1,>=65
home,92.85,M,31.882,-88.9981,4573,31.664522,-88.97713,0,26-39
food_dining,28.02,M,35.8896,-96.0887,7163,36.620731,-95.250086,0,40-64
shopping_pos,4.98,M,35.1959,-83.8228,5354,35.464732,-83.232525,0,>=65
misc_net,1583.26,F,40.2158,-83.9579,133,39.792944,-83.30852800000002,0,>=65
personal_care,5.11,M,39.2136,-95.4404,2661,39.984404,-95.223649,0,>=65
grocery_pos,171.76,F,48.4786,-122.3345,14871,48.921534,-121.392003,0,40-64
home,7.68,M,28.7724,-96.4793,911,28.545481,-97.43646,0,>=65
shopping_net,3.85,F,27.633000000000006,-80.4031,105638,27.208934000000006,-79.520542,0,26-39
gas_transport,75.74,M,33.9215,-89.6782,3451,34.241032000000004,-89.18465400000002,0,40-64
home,168.21,M,26.529,-82.0916,3776,27.097716,-81.988714,0,40-64
shopping_net,92.73,M,36.6704,-93.0377,1201,37.251366,-92.34808,0,40-64
grocery_pos,241.14,F,40.6152,-74.415,71485,40.589075,-73.76538000000002,0,40-64
home,7.13,F,39.9636,-79.7853,184,40.920304,-79.851258,0,>=65
shopping_net,1044.81,F,26.3304,-81.5871,276002,27.141015000000003,-81.073981,1,>=65
shopping_pos,1.79,M,26.1184,-81.7361,276002,25.335801,-82.138227,0,40-64
travel,2.84,M,41.2244,-86.6966,5791,42.081871,-86.85305600000002,0,>=65
shopping_pos,968.48,M,38.6865,-121.3494,757530,38.397932,-121.447712,1,>=65
shopping_net,1045.27,F,44.6087,-74.9732,69,45.517872,-75.553276,1,26-39
home,44.15,M,33.3398,-92.7442,2501,32.579817,-92.943651,0,26-39
misc_pos,8.41,M,39.5483,-119.7957,276896,39.242766,-120.592982,1,26-39
grocery_pos,141.29,F,39.1118,-89.7855,91,38.890183,-89.705759,0,>=65
grocery_net,53.32,M,39.4336,-91.0664,4593,39.105695,-91.268036,0,>=65
kids_pets,61.3,F,32.4204,-85.0796,59744,32.669918,-84.726326,0,40-64
shopping_net,14.96,M,35.8184,-91.3375,376,35.91019,-91.835492,0,>=65
kids_pets,116.73,F,32.3836,-94.8653,24536,31.424169,-95.738825,0,40-64
personal_care,13.13,F,36.522,-87.34899999999998,151785,37.320903,-87.472897,0,40-64
shopping_net,1042.58,F,40.5553,-77.4001,1909,39.964882,-77.445212,1,>=65
food_dining,4.45,F,29.6047,-96.5249,106,29.825343,-96.443483,0,40-64
gas_transport,7.65,M,40.7382,-73.1297,9506,39.903672,-73.489265,1,>=65
grocery_pos,143.03,F,39.9636,-79.7853,184,40.4874,-79.185262,0,>=65
kids_pets,6.94,F,40.4679,-77.8967,1334,39.563612,-77.187282,0,26-39
gas_transport,69.5,M,38.1981,-86.6821,965,38.350457,-87.06187299999998,0,40-64
shopping_pos,5.1,M,33.9659,-80.9355,333497,33.307243,-80.480915,0,>=65
health_fitness,47.83,F,31.8287,-99.427,5908,31.868443,-99.227193,0,>=65
gas_transport,50.09,M,32.3697,-81.3618,9034,32.648089,-82.251231,0,>=65
food_dining,81.75,F,43.0498,-78.851,45100,42.897518,-78.688103,0,26-39
misc_net,799.67,M,41.136,-73.7009,7987,41.031303,-72.71208399999998,1,>=65
shopping_net,5.96,M,42.074,-74.453,397,43.007159,-73.690916,0,>=65
food_dining,25.32,F,39.849,-86.272,910148,39.696474,-86.57576999999998,0,40-64
kids_pets,63.25,F,38.2427,-122.9145,337,39.149731,-122.444851,0,>=65
grocery_pos,87.33,F,41.4972,-98.7858,509,42.203129,-99.442503,0,40-64
gas_transport,9.86,M,42.426,-83.15,673342,43.24632,-83.937784,1,>=65
shopping_pos,891.35,F,42.65600000000001,-73.7508,151022,42.054394,-74.721008,1,>=65
grocery_pos,39.24,M,42.5164,-82.9832,134056,43.43813400000001,-83.32386600000002,0,40-64
personal_care,18.58,F,40.6152,-74.415,71485,40.606722,-73.492829,1,40-64
kids_pets,21.58,F,42.8948,-74.8209,824,41.987099,-75.398167,1,40-64
travel,2.29,M,39.4055,-75.3209,804,40.228336,-75.601814,0,>=65
grocery_net,73.59,M,40.7491,-95.038,7297,41.078184,-94.807493,0,26-39
gas_transport,8.77,F,40.4679,-77.8967,1334,40.648184,-78.195037,1,26-39
shopping_net,1099.67,M,66.6933,-153.994,239,67.510267,-153.069184,1,26-39
shopping_net,1021.72,M,41.6412,-75.7641,3733,42.449166,-75.838801,1,>=65
entertainment,544.79,F,39.5756,-83.7153,338,39.372165,-83.038487,1,26-39
grocery_pos,334.85,F,44.0943,-69.4828,1643,44.09771,-70.421591,1,40-64
grocery_pos,315.26,F,44.3346,-73.098,4542,43.391494,-74.086634,1,<=25
shopping_pos,3.42,F,33.2887,-111.0985,2872,33.434515999999995,-111.679594,0,26-39
gas_transport,46.79,F,41.0356,-85.7358,136,41.017561,-84.932979,0,>=65
misc_net,6.22,M,34.2956,-99.7494,3202,34.552137,-99.301736,0,<=25
shopping_pos,842.05,M,43.0976,-70.7121,1780,43.010192,-70.20544,1,40-64
grocery_net,42.39,F,40.2236,-76.538,213,41.164213,-77.29798100000002,0,40-64
grocery_pos,220.17,F,35.1836,-81.4552,5621,34.450229,-80.740926,0,40-64
shopping_net,2.32,F,36.2017,-81.1286,21134,35.98057100000001,-81.318392,0,40-64
shopping_pos,867.54,M,33.7163,-116.3381,4677,32.883123,-117.3329,1,>=65
shopping_net,928.67,M,39.2136,-95.4404,2661,39.670358,-96.094553,1,>=65
home,59.85,F,42.0158,-73.2913,647,42.87643900000001,-72.815206,0,26-39
shopping_net,915.14,M,37.9986,-77.8781,9141,37.22424,-77.167852,1,>=65
grocery_pos,335.77,M,40.6645,-73.7559,38912,39.802909,-73.82611700000002,1,>=65
grocery_net,63.45,F,41.9488,-86.4913,3104,41.74775800000001,-86.769808,0,40-64
gas_transport,7.82,M,36.6403,-81.7776,3085,36.288226,-81.818572,1,26-39
shopping_net,914.09,F,37.7256,-81.1087,3994,36.954453,-81.429926,1,>=65
gas_transport,9.48,M,43.4269,-85.2924,4474,44.08745800000001,-84.66709200000003,1,40-64
shopping_net,1053.71,F,33.2887,-111.0985,2872,33.346484000000004,-111.603133,1,26-39
shopping_pos,906.15,M,41.2244,-86.6966,5791,40.674784,-85.92514399999997,1,>=65
shopping_net,855.88,F,40.029,-93.1607,602,40.786018,-93.301092,1,>=65
misc_net,685.26,M,40.5046,-77.7186,4653,39.705215,-77.786089,1,26-39
personal_care,26.5,F,41.6983,-70.3001,1850,41.522994,-71.16335600000002,0,>=65
grocery_pos,293.92,M,36.1043,-97.0609,55345,35.2395,-96.557112,1,>=65
grocery_net,22.5,M,39.01300000000001,-86.5457,76,39.212473,-87.180075,0,>=65
grocery_pos,315.86,F,36.8421,-85.5396,341,36.855248,-85.831579,1,>=65
gas_transport,83.17,F,38.9462,-94.9714,5760,39.207591,-95.184024,0,40-64
personal_care,2.04,F,33.5623,-112.0559,1312922,33.016569,-112.205873,0,40-64
health_fitness,1.9,F,35.2087,-92.2123,969,35.896443,-92.579967,0,>=65
shopping_net,211.19,F,39.537,-83.455,22305,40.343975,-82.86301,0,>=65
shopping_net,31.7,F,33.5623,-112.0559,1312922,34.081808,-112.524382,0,40-64
shopping_pos,118.34,F,33.7467,-117.1721,54287,34.091247,-117.810004,0,40-64
shopping_net,1037.03,F,30.33,-95.0202,34153,30.141919,-94.883676,1,26-39
gas_transport,81.55,M,41.2153,-90.9879,1504,42.059056,-90.106536,0,26-39
grocery_pos,331.56,M,38.13800000000001,-89.2231,2135,38.316455,-89.541758,1,>=65
home,15.78,M,38.9763,-87.3667,4081,37.990636,-87.920644,0,>=65
entertainment,61.29,M,37.3752,-81.6539,337,37.084663,-82.16895500000003,0,26-39
entertainment,514.17,F,29.7736,-95.4034,2906700,28.875478,-95.945133,1,40-64
kids_pets,22.06,M,64.7556,-165.6723,145,65.442154,-164.95479,0,>=65
grocery_pos,94.23,M,43.1699,-72.8515,828,43.104789,-73.612927,0,>=65
grocery_net,15.05,F,41.4193,-99.3844,73,42.015822,-98.943391,1,>=65
food_dining,90.07,F,34.2651,-77.867,186140,33.984093,-78.489981,0,40-64
shopping_pos,155.67,M,42.2701,-78.6847,1453,42.897413,-79.39513199999998,0,40-64
personal_care,8.22,F,31.929,-97.6443,2526,31.416799,-97.967021,0,>=65
shopping_pos,8.86,M,42.2848,-71.7205,35299,42.728281,-70.93434599999998,0,40-64
shopping_pos,8.72,F,34.0326,-82.2027,1523,33.515626,-82.192509,0,40-64
kids_pets,5.49,F,37.1641,-96.6917,602,36.360181,-97.332747,1,>=65
entertainment,52.06,F,34.5906,-95.38,1760,34.453119,-95.687157,0,40-64
misc_pos,9.47,F,42.73,-104.7024,241,43.51409500000001,-105.182896,0,40-64
shopping_net,13.43,M,35.8184,-91.3375,376,36.588235,-92.152407,0,>=65
health_fitness,74.32,M,40.1008,-80.0652,632,40.371844,-79.649012,0,26-39
misc_pos,8.38,M,41.0935,-81.0425,2644,40.400986,-80.69993000000002,1,40-64
shopping_pos,17.46,M,38.9757,-77.0282,601723,39.19989,-76.545436,0,>=65
shopping_net,888.44,M,37.7773,-119.0825,633,37.392469,-119.493782,1,>=65
food_dining,2.73,F,42.9207,-91.0685,878,43.172559,-91.704209,0,40-64
grocery_pos,325.11,M,34.1092,-117.7183,35705,34.628466,-117.159585,1,>=65
grocery_pos,311.71,F,33.0437,-81.7106,1100,33.340073,-82.052784,1,>=65
home,49.59,M,27.7898,-82.7243,341043,27.860924,-82.357839,0,26-39
grocery_pos,299.41,F,39.3199,-106.6596,61,40.095587,-106.387033,1,>=65
entertainment,680.26,M,38.6411,-100.138,269,38.655948,-99.538015,1,>=65
shopping_net,2.51,F,41.4193,-99.3844,73,41.241682,-98.822067,0,>=65
shopping_pos,828.82,F,41.4972,-98.7858,509,41.09241,-99.416795,1,40-64
grocery_pos,324.93,M,35.5762,-91.4539,111,36.257502,-91.042008,1,<=25
misc_pos,273.36,M,38.5072,-81.89,5512,38.658522,-82.236238,0,40-64
shopping_pos,995.42,F,44.5995,-86.2141,372,44.535693,-87.106018,1,26-39
health_fitness,7.84,F,36.7154,-89.6287,1019,37.533113,-88.85379300000002,0,40-64
entertainment,537.36,M,42.4999,-74.6117,1666,41.932107,-73.895545,1,>=65
misc_pos,534.7,F,46.1838,-101.2589,77,45.638872,-101.080533,0,26-39
personal_care,134.27,M,45.3637,-84.4695,937,45.173483,-83.545693,0,>=65
shopping_pos,124.54,F,41.4802,-86.6919,1423,40.725887,-86.23060100000002,0,<=25
shopping_net,1125.96,F,44.6084,-70.6993,190,45.368787,-70.564634,1,>=65
health_fitness,55.85,M,33.7163,-116.3381,4677,34.340745,-115.86076,0,>=65
gas_transport,54.31,M,29.0393,-95.4401,28739,29.438061,-96.029236,0,<=25
shopping_pos,1123.1,F,41.6611,-73.0449,2376,42.342675,-73.31920799999997,0,40-64
misc_net,818.88,F,36.2835,-87.4581,70,35.740238,-86.748513,1,>=65
personal_care,23.71,F,34.9906,-81.8327,167,35.89055300000001,-81.51292600000002,1,26-39
misc_pos,864.04,F,39.4125,-80.6352,255,40.133357,-80.381152,1,40-64
misc_net,6.64,M,42.2203,-83.3583,31515,42.420371,-83.054232,0,40-64
gas_transport,78.6,M,40.9918,-73.98,4664,40.738539,-74.067895,0,>=65
grocery_pos,329.84,F,42.6315,-75.1866,165,43.317299,-76.034254,1,>=65
misc_pos,49.26,F,41.3851,-80.1752,606,41.118156,-79.57527900000002,0,26-39
personal_care,2.96,M,40.8798,-73.9067,1382480,40.561117,-74.07035400000002,0,26-39
shopping_pos,841.98,M,35.8759,-96.9623,1165,36.484163,-96.614369,1,>=65
health_fitness,123.26,F,30.1886,-103.2214,498,29.442072,-103.584127,0,26-39
shopping_net,4.17,F,44.5995,-86.2141,372,44.694598,-85.501188,0,26-39
health_fitness,72.87,M,37.3752,-81.6539,337,36.780168,-81.923008,0,26-39
grocery_pos,342.03,F,37.7827,-80.3129,5216,38.553257,-79.619427,1,26-39
food_dining,132.42,F,38.1485,-98.6408,215,37.554136,-99.060953,1,>=65
gas_transport,60.38,M,42.728,-71.181,47249,42.567711,-70.496725,0,40-64
misc_net,5.06,F,31.8599,-102.7413,23,32.389373,-103.137263,0,>=65
shopping_net,953.89,M,37.7878,-122.1884,381459,37.575408,-121.488987,1,40-64
shopping_pos,927.18,M,41.1039,-72.3674,4299,41.511631,-72.753916,1,>=65
misc_net,954.23,M,39.0298,-77.0793,19054,38.060411,-76.832176,1,40-64
misc_net,623.43,M,38.5294,-82.6654,21635,39.18755,-82.342372,1,<=25
kids_pets,100.0,F,31.8287,-99.427,5908,31.993502000000003,-99.424785,0,>=65
home,65.85,M,44.64,-73.3113,1654,45.531992,-72.943772,0,26-39
shopping_pos,8.29,F,33.7467,-117.1721,54287,33.459822,-116.801921,0,40-64
health_fitness,75.06,M,41.2153,-90.9879,1504,40.222146,-91.935662,0,26-39
home,85.78,M,39.7532,-105.6356,565,40.253055,-105.990471,0,40-64
misc_pos,30.08,M,43.7185,-72.4439,140,44.192162,-72.443844,0,26-39
shopping_pos,933.0,M,34.1572,-77.9141,186140,34.459661,-77.116272,1,>=65
shopping_pos,65.73,F,32.2768,-95.3031,144160,31.596888,-94.839661,0,40-64
grocery_pos,94.23,M,41.06399999999999,-72.3366,1858,40.748695,-72.0399,0,40-64
misc_net,859.89,F,36.1016,-84.5652,7511,36.865302,-84.228819,1,>=65
shopping_net,120.88,F,40.0897,-74.9781,1526206,40.372722,-74.033387,0,40-64
gas_transport,85.99,F,40.7268,-124.2174,276,40.692343,-124.91147,0,>=65
shopping_net,4.85,F,26.7383,-80.27600000000002,26551,25.760519,-80.551923,0,40-64
shopping_pos,175.56,F,33.4044,-96.2238,4090,34.188258000000005,-96.172352,0,40-64
kids_pets,20.21,F,38.7897,-93.8702,2368,38.527335,-94.342242,1,26-39
travel,8.98,F,38.4549,-122.2564,94014,39.280663,-121.861572,1,40-64
health_fitness,21.72,F,42.8948,-74.8209,824,43.822389,-73.856995,1,40-64
personal_care,5.01,M,39.3426,-114.8859,450,39.004655,-115.227411,0,>=65
travel,3.87,F,38.9311,-89.2463,1810,37.97073,-90.064125,0,40-64
misc_pos,97.65,F,37.3272,-91.0243,241,37.06867,-90.449042,0,40-64
travel,4.13,M,47.2271,-117.0819,895,46.535117,-116.394598,0,<=25
grocery_pos,315.49,M,44.797,-73.5112,4778,45.666772,-74.010083,1,>=65
kids_pets,23.84,F,36.9688,-78.5615,1970,37.934548,-79.33064,0,40-64
gas_transport,11.15,M,42.277,-97.1926,566,41.843552,-97.165502,1,40-64
misc_pos,7.12,F,40.4815,-92.9951,3805,39.809445,-93.887776,0,>=65
entertainment,24.48,F,40.4603,-79.0097,922,40.947772,-78.598375,0,40-64
entertainment,4.69,M,42.8511,-93.62,3032,42.174504,-94.250507,0,>=65
health_fitness,9.55,F,40.4542,-98.6538,331,40.196997,-99.085507,0,>=65
gas_transport,77.91,F,40.4815,-92.9951,3805,41.231115,-93.704062,0,>=65
food_dining,61.77,F,32.5317,-92.176,54185,31.809846000000004,-91.460767,0,26-39
kids_pets,5.43,M,40.5046,-77.7186,4653,40.190666,-77.71856700000002,0,26-39
gas_transport,48.91,F,40.8626,-91.9534,888,41.25653,-92.319083,0,26-39
food_dining,230.09,M,38.5677,-109.5271,9772,38.637365,-109.178914,0,26-39
gas_transport,56.93,M,41.2064,-95.9953,518429,41.289699,-96.365443,0,26-39
grocery_pos,300.89,F,41.1826,-92.3097,1583,41.891978,-92.251708,1,<=25
misc_net,719.38,M,43.1128,-77.4906,8019,43.50618400000001,-77.185089,1,>=65
shopping_net,5.97,F,34.047,-90.7652,466,33.317440000000005,-89.958378,0,>=65
home,3.64,F,40.029,-93.1607,602,39.262431,-93.642221,0,>=65
grocery_net,64.9,F,39.8013,-82.8125,460,39.423374,-82.117896,0,<=25
health_fitness,17.83,F,30.5354,-95.4532,4993,30.450868,-96.220404,0,>=65
shopping_pos,1288.29,M,42.18899999999999,-74.9229,782,41.657038,-75.569016,1,<=25
grocery_pos,322.96,M,42.2701,-78.6847,1453,42.274241,-78.58614,1,40-64
personal_care,55.91,M,32.9643,-96.6012,20328,33.535502,-96.074981,0,40-64
travel,9.11,F,40.2236,-76.538,213,39.841143,-77.111221,0,40-64
shopping_net,973.54,F,40.4542,-98.6538,331,41.449755,-98.669799,1,>=65
personal_care,17.81,M,26.1184,-81.7361,276002,26.034018,-81.165716,1,40-64
home,281.59,F,28.9254,-81.6801,11432,29.311593,-81.903468,1,26-39
shopping_net,6.31,M,39.4336,-87.4101,137,39.229221,-86.848778,0,>=65
home,18.38,M,32.8357,-79.8217,20478,33.561737,-79.48250999999998,0,26-39
home,250.77,M,42.4048,-88.3054,928,42.94698,-88.583143,1,40-64
kids_pets,49.0,M,36.385,-98.0727,1078,37.171562,-97.907953,0,26-39
shopping_net,59.09,F,48.6031,-93.2977,136,49.127805,-92.617382,0,<=25
shopping_net,7.01,M,44.6255,-116.4493,129,45.07863,-115.630422,0,>=65
grocery_pos,302.18,M,38.8029,-77.2116,104396,39.263963,-77.96778,1,>=65
gas_transport,73.22,F,34.8698,-100.6806,513,34.015873,-100.785443,0,40-64
gas_transport,52.35,M,34.4596,-93.6743,1383,34.080869,-93.781159,0,>=65
shopping_net,120.7,M,30.2816,-99.241,2395,29.530732,-100.152706,0,26-39
shopping_net,9.91,M,42.4969,-83.2911,75830,42.821945,-82.50023900000002,0,40-64
kids_pets,34.16,F,42.0158,-73.2913,647,41.85708,-73.463756,0,26-39
kids_pets,79.45,F,40.1159,-74.8536,21125,40.44194,-75.110938,0,40-64
grocery_pos,133.58,M,45.3637,-84.4695,937,45.376998,-85.05640799999998,0,>=65
shopping_pos,1.14,F,43.5335,-96.3645,899,43.428918,-96.291166,0,26-39
shopping_pos,16.85,F,47.4974,-122.0107,50489,48.024621,-122.886297,0,40-64
kids_pets,111.04,M,34.6689,-86.2296,3395,34.304044,-86.654726,0,40-64
misc_pos,5.54,M,38.5072,-81.89,5512,39.145245,-81.606702,0,40-64
entertainment,36.7,M,29.9912,-90.2479,68211,30.366114000000003,-89.46495300000002,0,>=65
shopping_net,8.55,M,45.3099,-122.9685,28278,45.011245,-122.737573,0,40-64
shopping_net,948.65,F,33.357,-89.0473,1923,33.737771,-89.226382,1,>=65
kids_pets,30.84,F,34.2651,-77.867,186140,35.154278000000005,-77.76643,0,40-64
misc_pos,36.5,F,34.4596,-93.6743,1383,33.488302000000004,-93.27117,0,<=25
food_dining,25.32,F,46.3535,-86.6345,765,46.986694,-86.67068499999998,0,40-64
gas_transport,6.44,M,35.9866,-106.0654,18408,36.618873,-105.14118,1,40-64
grocery_net,68.15,F,41.606,-109.23,27971,40.823167,-108.422832,0,40-64
shopping_net,1159.39,F,39.3716,-77.8229,1925,39.92613400000001,-76.93763,1,>=65
health_fitness,5.91,M,47.2271,-117.0819,895,47.993146,-116.867953,0,<=25
grocery_pos,296.31,F,27.2625,-80.3793,181438,26.404428000000006,-80.649232,1,>=65
entertainment,30.28,F,37.3304,-121.7913,973849,38.193306,-121.395659,0,26-39
grocery_pos,134.47,M,45.0838,-120.6649,60,44.24239,-120.821685,0,>=65
home,279.06,F,33.5623,-112.0559,1312922,33.274949,-112.839094,0,40-64
health_fitness,22.35,F,41.0001,-78.2357,3688,41.863258,-77.681533,1,26-39
food_dining,23.16,M,43.0261,-94.4064,912,43.985793,-93.613075,0,>=65
gas_transport,84.98,M,40.6267,-96.7456,142,40.005719,-96.652501,0,>=65
misc_net,116.21,M,35.9946,-81.7266,885,36.930382,-81.45670600000003,0,26-39
grocery_pos,330.59,M,39.8788,-82.18799999999997,1831,39.534729,-82.115369,1,>=65
shopping_net,1061.96,F,44.6087,-74.9732,69,45.28288,-75.554358,1,26-39
shopping_net,7.01,M,42.9676,-88.0434,817312,43.101695,-87.33237,0,<=25
food_dining,38.62,F,43.6498,-116.4306,84106,44.281188,-115.825701,0,40-64
grocery_pos,355.13,M,42.32,-78.0943,1766,43.083104,-77.712902,1,>=65
personal_care,37.15,F,40.6072,-83.9585,2089,39.958804,-83.41274399999998,0,>=65
shopping_net,1008.29,F,37.2048,-86.8592,443,37.072398,-86.782495,1,>=65
food_dining,2.87,F,42.1001,-73.3611,2121,41.736392,-74.280772,0,40-64
home,12.17,F,39.7417,-93.6289,271,40.035413,-94.604005,0,40-64
shopping_net,23.96,F,40.732,-73.1,4056,41.295311,-72.61233299999998,0,26-39
travel,5.37,M,40.4971,-82.8342,267,40.529262,-83.240758,0,<=25
shopping_pos,7.42,F,35.0203,-106.5503,310,35.296469,-106.54823600000002,0,40-64
gas_transport,9.08,M,29.9196,-95.4386,2906700,29.967443,-95.999831,1,26-39
misc_pos,6.75,F,44.232,-74.4905,6120,43.499766,-74.92965699999998,0,40-64
shopping_net,227.24,F,41.0935,-81.0425,2644,40.625195,-81.715834,0,40-64
grocery_pos,264.77,M,45.1939,-112.0568,286,45.194582,-111.12806100000002,1,26-39
gas_transport,86.66,M,35.2229,-89.5518,9496,35.652441,-88.637822,0,26-39
health_fitness,18.93,F,40.4542,-98.6538,331,40.730251,-98.303089,0,>=65
kids_pets,23.06,F,36.7154,-89.6287,1019,35.915007,-88.82589399999998,1,40-64
health_fitness,128.92,F,39.3199,-106.6596,61,39.441428,-107.247102,0,>=65
personal_care,91.73,F,45.4093,-122.6847,42817,45.442112,-122.227025,0,40-64
shopping_net,7.61,M,33.3224,-86.9657,71463,32.73157,-87.38210500000002,0,26-39
personal_care,47.97,M,65.6899,-156.292,277,66.255262,-155.819591,1,>=65
misc_net,5.02,M,34.4793,-87.4769,1312,33.596459,-87.393362,0,>=65
personal_care,30.6,F,38.097,-86.1723,350,38.106592,-85.516486,0,>=65
grocery_pos,321.35,M,33.9056,-118.0818,105549,34.133331,-117.859851,1,40-64
personal_care,15.37,M,39.3426,-114.8859,450,40.012741,-115.780834,0,>=65
grocery_pos,308.55,M,28.3011,-82.6927,42619,29.230111,-81.81825,1,40-64
grocery_pos,184.47,F,33.2887,-111.0985,2872,34.212954,-110.537553,0,26-39
home,178.52,M,30.459,-90.9027,71335,30.035087,-91.378697,0,26-39
gas_transport,20.89,F,48.8856,-103.0098,248,48.297186,-102.666624,1,>=65
shopping_net,4.93,F,32.6176,-86.9475,1412,32.642542,-87.664221,0,>=65
entertainment,383.42,F,37.7256,-81.1087,3994,37.468885,-80.464267,1,>=65
home,87.03,F,44.232,-74.4905,6120,44.77386,-73.923005,0,40-64
personal_care,76.99,F,28.9254,-81.6801,11432,28.979090000000006,-81.499537,0,26-39
grocery_pos,390.9,F,40.0246,-79.6955,2303,41.008049,-80.444133,1,26-39
shopping_net,3.01,F,38.9087,-77.0414,601723,39.903331,-77.849046,0,26-39
grocery_pos,63.41,M,42.426,-83.15,673342,42.535608,-82.28581,0,>=65
shopping_net,1012.94,M,42.377,-83.0796,673342,43.34681,-82.859821,1,>=65
grocery_net,106.25,F,34.1248,-117.9031,59705,34.125471999999995,-117.362164,0,40-64
food_dining,2.67,M,40.5046,-77.7186,4653,39.506555,-77.022524,0,26-39
grocery_pos,309.2,M,41.4575,-74.1659,2258,41.528335,-73.321075,1,>=65
travel,3.29,M,38.6411,-100.138,269,38.697905,-99.386421,0,>=65
entertainment,97.8,F,40.6152,-74.415,71485,41.263809,-73.932466,0,40-64
health_fitness,63.39,M,43.2326,-86.2492,128715,43.47488900000001,-86.070024,0,26-39
shopping_net,1048.75,M,43.0668,-88.1469,41111,43.601165,-88.351574,1,>=65
shopping_pos,6.74,M,39.5102,-104.7216,84861,38.867471,-104.016332,0,>=65
kids_pets,18.52,F,43.0498,-78.851,45100,42.288275,-79.432909,1,26-39
shopping_pos,704.6,F,39.1657,-84.23299999999998,31394,39.293663,-83.386579,1,26-39
home,71.19,M,30.2816,-99.241,2395,30.979298,-98.451355,0,26-39
personal_care,115.51,M,33.141,-84.1759,4138,33.623228000000005,-85.08644,0,>=65
entertainment,9.84,M,42.4828,-71.0978,21437,42.662593,-70.334623,0,>=65
shopping_pos,1026.44,F,42.1782,-83.2461,15623,43.100903,-84.095702,1,26-39
grocery_pos,304.86,M,40.7687,-80.3592,28425,40.34844,-80.121801,1,>=65
shopping_net,1053.56,M,46.2306,-112.1138,1939,46.449044,-111.394199,1,>=65
food_dining,8.23,M,34.7789,-86.5438,190178,35.50334,-86.289963,0,40-64
health_fitness,18.99,F,48.4786,-122.3345,14871,47.972472,-122.967674,1,40-64
gas_transport,11.36,F,34.5091,-92.4828,4074,35.461793,-92.238414,1,40-64
entertainment,90.62,M,42.9993,-88.2196,95015,42.329499,-89.00213000000002,0,>=65
